datetime,location,temperature_C,feels_like_C,humidity_%,dew_point_C,pressure_hPa,wind_speed_kmph,wind_direction_deg,cloud_cover_%,uv_index,solar_radiation_Wm2,precipitation_mm,visibility_km,weather_condition,is_daytime,season,holiday_flag
2025-03-08 10:00:00,New Delhi,29.7,30.397595703208065,94,28.5,1020.0,10.5,339,60,0,211.4,0.0,7.0,Thunderstorm,1,Spring,0
2025-03-08 11:00:00,New Delhi,30.1,31.486667920759025,53,20.7,1015.1,14.5,21,100,0,743.7,0.0,5.0,Cloudy,1,Spring,0
2025-03-08 12:00:00,New Delhi,28.3,29.67200550942823,74,23.1,1015.0,19.7,95,51,7,604.9,0.0,7.5,Clear,1,Spring,0
2025-03-08 13:00:00,New Delhi,26.6,28.049859057536818,82,23.0,1015.6,23.4,120,72,9,360.5,0.0,6.4,Clear,1,Spring,0
2025-03-08 14:00:00,New Delhi,27.7,28.33520069871249,67,21.1,1009.0,13.0,15,32,3,457.8,0.1,8.4,Thunderstorm,1,Spring,0
2025-03-08 15:00:00,New Delhi,16.8,17.65036989382538,41,5.0,1007.6,16.5,219,93,7,462.1,0.0,5.3,Sunny,1,Spring,0
2025-03-08 16:00:00,New Delhi,26.9,28.718165843567647,79,22.7,1004.3,3.9,249,77,8,606.5,0.0,6.2,Fog,1,Spring,0
2025-03-08 17:00:00,New Delhi,32.8,33.52555654147684,73,27.4,1007.9,21.3,222,95,0,516.5,0.0,5.2,Thunderstorm,1,Spring,0
2025-03-08 18:00:00,New Delhi,26.2,26.676852313724737,51,16.4,1006.2,5.0,325,76,6,188.6,0.2,6.2,Clear,1,Spring,0
2025-03-08 19:00:00,New Delhi,29.8,31.34771105997284,44,18.6,1004.6,14.6,241,58,11,0.0,0.0,7.1,Thunderstorm,0,Spring,0
2025-03-08 20:00:00,New Delhi,31.5,33.2904072436879,55,22.5,1004.3,8.1,35,22,2,0.0,0.0,8.9,Fog,0,Spring,0
2025-03-08 21:00:00,New Delhi,32.6,34.09097848402998,79,28.4,1005.9,24.3,339,67,6,0.0,0.1,6.7,Clear,0,Spring,0
2025-03-08 22:00:00,New Delhi,24.9,26.84343581299855,80,20.9,1019.5,12.5,302,60,4,0.0,0.0,7.0,Clear,0,Spring,0
2025-03-08 23:00:00,New Delhi,26.9,27.929310741445477,78,22.5,1009.8,16.7,120,81,5,0.0,0.0,6.0,Clear,0,Spring,0
2025-03-09 00:00:00,New Delhi,26.0,26.176021778860104,67,19.4,1017.9,13.6,48,77,0,0.0,0.1,6.2,Fog,0,Spring,1
2025-03-09 01:00:00,New Delhi,22.0,22.66957354513274,59,13.8,1000.2,12.0,252,68,8,0.0,0.0,6.6,Rain,0,Spring,1
2025-03-09 02:00:00,New Delhi,24.2,25.38071508915013,70,18.2,1009.2,21.6,82,57,7,0.0,0.0,7.2,Cloudy,0,Spring,1
2025-03-09 03:00:00,New Delhi,27.4,28.01518893660575,56,18.6,1014.5,9.6,78,74,9,0.0,0.0,6.3,Thunderstorm,0,Spring,1
2025-03-09 04:00:00,New Delhi,30.3,30.785932429479974,59,22.1,1011.0,11.1,306,43,10,0.0,0.0,7.8,Clear,0,Spring,1
2025-03-09 05:00:00,New Delhi,21.5,22.648204014808016,50,11.5,1017.7,7.6,50,96,2,0.0,0.2,5.2,Fog,0,Spring,1
2025-03-09 06:00:00,New Delhi,29.4,30.385392016086843,77,24.8,1010.3,13.8,333,34,9,221.5,0.0,8.3,Sunny,1,Spring,1
2025-03-09 07:00:00,New Delhi,18.9,20.34510321131063,81,15.1,1009.1,12.4,344,18,5,649.7,0.0,9.1,Fog,1,Spring,1
2025-03-09 08:00:00,New Delhi,28.2,28.997498185352057,56,19.4,1007.9,14.1,252,1,7,537.0,0.0,9.9,Fog,1,Spring,1
2025-03-09 09:00:00,New Delhi,25.8,27.43731881980976,33,12.4,1007.6,7.9,234,95,0,531.2,0.0,5.2,Sunny,1,Spring,1
2025-03-09 10:00:00,New Delhi,27.2,28.479822791531184,87,24.6,1015.0,13.6,208,66,0,533.0,0.0,6.7,Thunderstorm,1,Spring,1
2025-03-09 11:00:00,New Delhi,32.6,33.1763934473548,78,28.2,1012.2,4.3,268,58,7,427.2,0.2,7.1,Cloudy,1,Spring,1
2025-03-09 12:00:00,New Delhi,27.7,28.954682302150633,63,20.3,1015.1,21.5,328,47,2,288.3,0.0,7.7,Cloudy,1,Spring,1
2025-03-09 13:00:00,New Delhi,31.8,33.46295445209996,50,21.8,1016.9,12.8,178,68,8,488.5,0.0,6.6,Thunderstorm,1,Spring,1
2025-03-09 14:00:00,New Delhi,34.8,36.339277756675415,100,34.8,1017.1,8.0,164,62,8,458.3,0.0,6.9,Cloudy,1,Spring,1
2025-03-09 15:00:00,New Delhi,31.4,31.129611528706043,77,26.8,1008.8,9.3,331,72,7,580.7,0.0,6.4,Fog,1,Spring,1
2025-03-09 16:00:00,New Delhi,32.4,32.53195415535563,49,22.2,1000.2,8.6,307,20,3,504.8,0.0,9.0,Cloudy,1,Spring,1
2025-03-09 17:00:00,New Delhi,23.7,24.313289072505558,49,13.5,1011.0,19.3,342,24,4,361.6,0.0,8.8,Fog,1,Spring,1
2025-03-09 18:00:00,New Delhi,33.6,34.910994916667086,72,28.0,1006.5,14.1,242,36,6,440.2,0.0,8.2,Rain,1,Spring,1
2025-03-09 19:00:00,New Delhi,30.6,31.372044635156463,46,19.8,1007.6,11.3,135,86,9,0.0,0.0,5.7,Fog,0,Spring,1
2025-03-09 20:00:00,New Delhi,24.5,25.445035870098277,63,17.1,1014.4,12.0,288,23,6,0.0,0.0,8.8,Clear,0,Spring,1
2025-03-09 21:00:00,New Delhi,24.1,24.759472335203583,56,15.3,1015.4,14.7,234,71,1,0.0,0.0,6.5,Thunderstorm,0,Spring,1
2025-03-09 22:00:00,New Delhi,25.5,26.237195359913382,61,17.7,1008.6,10.2,312,58,2,0.0,0.0,7.1,Rain,0,Spring,1
2025-03-09 23:00:00,New Delhi,27.7,28.387207339033253,76,22.9,1006.8,10.4,15,86,2,0.0,0.0,5.7,Fog,0,Spring,1
2025-03-10 00:00:00,New Delhi,29.0,30.553748425922386,36,16.2,1009.5,17.7,200,16,1,0.0,0.1,9.2,Fog,0,Spring,0
2025-03-10 01:00:00,New Delhi,30.0,30.71125837527166,70,24.0,1019.9,15.8,76,84,5,0.0,0.0,5.8,Cloudy,0,Spring,0
2025-03-10 02:00:00,New Delhi,32.4,33.33573030367578,81,28.6,1009.8,27.9,353,48,11,0.0,0.0,7.6,Clear,0,Spring,0
2025-03-10 03:00:00,New Delhi,25.9,27.27070587051652,50,15.9,1002.9,9.6,85,43,5,0.0,0.0,7.8,Thunderstorm,0,Spring,0
2025-03-10 04:00:00,New Delhi,27.3,28.92453497023838,89,25.1,1015.0,17.3,31,35,7,0.0,0.0,8.2,Thunderstorm,0,Spring,0
2025-03-10 05:00:00,New Delhi,24.8,25.483224182760395,64,17.6,1010.4,14.5,70,27,2,0.0,0.0,8.7,Sunny,0,Spring,0
2025-03-10 06:00:00,New Delhi,21.8,22.851178860264326,60,13.8,1006.5,15.0,62,89,10,673.3,0.0,5.5,Sunny,1,Spring,0
2025-03-10 07:00:00,New Delhi,30.1,31.379225873261475,62,22.5,998.3,23.8,334,23,11,363.8,0.0,8.8,Fog,1,Spring,0
2025-03-10 08:00:00,New Delhi,20.7,21.911520579637116,59,12.5,1017.4,24.2,226,80,6,648.7,0.0,6.0,Rain,1,Spring,0
2025-03-10 09:00:00,New Delhi,33.7,34.146095544677735,78,29.3,1014.2,19.3,201,53,9,555.8,0.0,7.3,Sunny,1,Spring,0
2025-03-10 10:00:00,New Delhi,28.7,29.73804208784051,50,18.7,1010.1,11.7,208,42,8,523.4,0.0,7.9,Thunderstorm,1,Spring,0
2025-03-10 11:00:00,New Delhi,29.7,29.94663407534436,59,21.5,1012.6,13.1,232,11,3,529.5,0.0,9.4,Rain,1,Spring,0
2025-03-10 12:00:00,New Delhi,20.5,21.524855623138798,80,16.5,1012.8,18.2,105,44,1,687.2,0.0,7.8,Thunderstorm,1,Spring,0
2025-03-10 13:00:00,New Delhi,22.7,24.173982332326666,58,14.3,1009.1,13.7,7,52,4,348.6,0.0,7.4,Sunny,1,Spring,0
2025-03-10 14:00:00,New Delhi,38.7,39.59123889229935,100,38.7,1006.0,13.1,237,51,6,473.8,0.0,7.5,Thunderstorm,1,Spring,0
2025-03-10 15:00:00,New Delhi,21.9,23.340416885883776,59,13.7,1006.3,20.2,221,71,11,785.1,0.0,6.5,Sunny,1,Spring,0
2025-03-10 16:00:00,New Delhi,30.1,31.026158489226454,98,29.7,1003.2,17.4,304,3,9,661.9,0.0,9.8,Clear,1,Spring,0
2025-03-10 17:00:00,New Delhi,34.2,36.02879233861708,66,27.4,1016.3,10.3,30,4,5,614.7,0.0,9.8,Sunny,1,Spring,0
2025-03-10 18:00:00,New Delhi,21.9,22.349937975376953,80,17.9,1014.5,12.2,120,20,11,541.7,0.0,9.0,Clear,1,Spring,0
2025-03-10 19:00:00,New Delhi,30.1,31.59845706439474,88,27.7,1010.6,20.0,29,73,5,0.0,0.0,6.3,Rain,0,Spring,0
2025-03-10 20:00:00,New Delhi,24.1,25.46256551897773,53,14.7,1013.3,19.8,270,86,3,0.0,0.0,5.7,Rain,0,Spring,0
2025-03-10 21:00:00,New Delhi,31.1,32.682104182911985,65,24.1,1015.8,14.4,20,13,4,0.0,0.0,9.3,Clear,0,Spring,0
2025-03-10 22:00:00,New Delhi,23.1,24.851220833591114,69,16.9,1008.4,5.5,34,88,7,0.0,0.0,5.6,Rain,0,Spring,0
2025-03-10 23:00:00,New Delhi,28.9,30.143531219732342,75,23.9,1002.2,17.4,42,49,4,0.0,0.0,7.5,Sunny,0,Spring,0
2025-03-11 00:00:00,New Delhi,24.6,25.57881385194896,65,17.6,1016.3,12.6,213,10,4,0.0,0.0,9.5,Clear,0,Spring,0
2025-03-11 01:00:00,New Delhi,23.9,25.04671311854967,90,21.9,1005.7,11.2,183,71,0,0.0,0.0,6.5,Rain,0,Spring,0
2025-03-11 02:00:00,New Delhi,30.5,32.029695231954044,59,22.3,1000.7,15.0,77,97,8,0.0,0.0,5.2,Rain,0,Spring,0
2025-03-11 03:00:00,New Delhi,32.7,33.43862904741844,57,24.1,1003.4,18.4,190,76,10,0.0,0.0,6.2,Thunderstorm,0,Spring,0
2025-03-11 04:00:00,New Delhi,33.0,33.91021192311322,74,27.8,998.7,18.9,43,88,7,0.0,0.0,5.6,Sunny,0,Spring,0
2025-03-11 05:00:00,New Delhi,27.4,28.856771750769873,60,19.4,1010.5,8.3,294,34,2,0.0,0.0,8.3,Cloudy,0,Spring,0
2025-03-11 06:00:00,New Delhi,36.8,37.336262629401865,87,34.2,1009.4,16.1,207,2,1,276.6,0.0,9.9,Clear,1,Spring,0
2025-03-11 07:00:00,New Delhi,18.8,20.418756269186733,49,8.6,1010.9,9.5,338,26,1,349.4,0.0,8.7,Cloudy,1,Spring,0
2025-03-11 08:00:00,New Delhi,31.5,33.16977683499414,67,24.9,1004.5,14.5,33,30,1,314.6,0.0,8.5,Fog,1,Spring,0
2025-03-11 09:00:00,New Delhi,30.6,32.02749539331417,46,19.8,1010.1,16.8,310,2,5,296.4,0.0,9.9,Thunderstorm,1,Spring,0
2025-03-11 10:00:00,New Delhi,22.7,24.195579205691175,79,18.5,1016.0,13.0,345,72,2,369.9,0.0,6.4,Clear,1,Spring,0
2025-03-11 11:00:00,New Delhi,28.0,29.64762791368457,63,20.6,1015.7,14.5,10,78,3,563.6,0.0,6.1,Fog,1,Spring,0
2025-03-11 12:00:00,New Delhi,27.0,28.121671786141903,60,19.0,1016.0,21.3,98,32,2,406.6,0.0,8.4,Fog,1,Spring,0
2025-03-11 13:00:00,New Delhi,25.4,26.641325262771833,18,9.0,1010.1,15.2,164,93,4,530.9,0.0,5.3,Fog,1,Spring,0
2025-03-11 14:00:00,New Delhi,26.3,27.01547572943066,52,16.7,1008.5,10.3,35,80,2,668.0,0.0,6.0,Thunderstorm,1,Spring,0
2025-03-11 15:00:00,New Delhi,22.4,23.1492781042464,64,15.2,1012.6,15.0,1,41,8,475.2,0.0,8.0,Sunny,1,Spring,0
2025-03-11 16:00:00,New Delhi,28.5,29.377625870076177,59,20.3,1007.8,18.0,287,78,4,356.6,0.0,6.1,Fog,1,Spring,0
2025-03-11 17:00:00,New Delhi,23.4,23.750421952136577,80,19.4,1012.0,20.6,7,25,5,490.2,0.0,8.8,Rain,1,Spring,0
2025-03-11 18:00:00,New Delhi,24.5,25.922218235059333,57,15.9,1013.5,17.7,111,59,2,378.1,0.0,7.0,Thunderstorm,1,Spring,0
2025-03-11 19:00:00,New Delhi,29.5,29.852569136529425,61,21.7,1007.6,12.5,90,71,10,0.0,0.0,6.5,Fog,0,Spring,0
2025-03-11 20:00:00,New Delhi,28.1,29.43696216608623,88,25.7,1014.3,21.6,289,53,0,0.0,0.0,7.3,Sunny,0,Spring,0
2025-03-11 21:00:00,New Delhi,28.6,29.009776756663925,79,24.4,1008.2,14.8,66,97,9,0.0,0.0,5.2,Fog,0,Spring,0
2025-03-11 22:00:00,New Delhi,30.2,31.443916740267394,37,17.6,1014.4,11.1,40,32,9,0.0,0.0,8.4,Thunderstorm,0,Spring,0
2025-03-11 23:00:00,New Delhi,28.6,29.96647358405334,59,20.4,1006.4,20.7,255,13,1,0.0,0.0,9.3,Sunny,0,Spring,0
2025-03-12 00:00:00,New Delhi,28.3,28.14283549222676,61,20.5,1011.0,5.1,33,0,11,0.0,0.0,10.0,Thunderstorm,0,Spring,0
2025-03-12 01:00:00,New Delhi,24.5,25.65281200740112,68,18.1,1006.9,26.0,170,17,5,0.0,0.0,9.2,Sunny,0,Spring,0
2025-03-12 02:00:00,New Delhi,36.2,37.68075838199476,50,26.2,1007.2,9.5,187,67,2,0.0,0.0,6.7,Rain,0,Spring,0
2025-03-12 03:00:00,New Delhi,31.3,32.59948173978076,74,26.1,1016.8,16.1,260,75,8,0.0,0.0,6.2,Clear,0,Spring,0
2025-03-12 04:00:00,New Delhi,29.9,31.134763033147728,63,22.5,1013.2,12.5,10,38,11,0.0,0.0,8.1,Thunderstorm,0,Spring,0
2025-03-12 05:00:00,New Delhi,28.9,29.374369240189864,42,17.3,1016.9,14.7,161,61,7,0.0,0.0,7.0,Clear,0,Spring,0
2025-03-12 06:00:00,New Delhi,23.4,25.065506576375004,60,15.4,1014.4,23.7,299,72,0,113.7,0.2,6.4,Rain,1,Spring,0
2025-03-12 07:00:00,New Delhi,34.6,35.85345490732962,54,25.4,1012.9,19.4,22,43,2,369.7,0.0,7.8,Rain,1,Spring,0
2025-03-12 08:00:00,New Delhi,27.0,26.956223823730713,41,15.2,1014.0,11.3,107,69,3,519.8,0.0,6.5,Cloudy,1,Spring,0
2025-03-12 09:00:00,New Delhi,23.9,24.982434952519917,50,13.9,1015.9,24.9,64,21,3,669.0,0.0,8.9,Clear,1,Spring,0
2025-03-12 10:00:00,New Delhi,30.5,31.646296285807733,76,25.7,1007.2,13.0,82,25,8,387.0,0.0,8.8,Clear,1,Spring,0
2025-03-12 11:00:00,New Delhi,32.8,33.644121730010475,55,23.8,1015.9,12.6,306,52,10,487.8,0.0,7.4,Sunny,1,Spring,0
2025-03-12 12:00:00,New Delhi,33.6,34.41735186609498,100,33.6,1015.7,20.8,174,44,6,249.2,0.0,7.8,Sunny,1,Spring,0
2025-03-12 13:00:00,New Delhi,16.8,18.2496510652109,73,11.4,1009.5,23.8,284,4,4,554.9,0.0,9.8,Rain,1,Spring,0
2025-03-12 14:00:00,New Delhi,30.8,31.174065682122407,83,27.4,1002.9,18.0,41,34,5,429.1,0.0,8.3,Clear,1,Spring,0
2025-03-12 15:00:00,New Delhi,25.2,25.952206716089215,82,21.6,1010.5,24.7,104,87,8,429.9,0.0,5.7,Clear,1,Spring,0
2025-03-12 16:00:00,New Delhi,28.7,29.2666636263703,71,22.9,1012.1,13.9,144,95,3,620.9,0.0,5.2,Rain,1,Spring,0
2025-03-12 17:00:00,New Delhi,26.6,27.412797317225372,51,16.8,1005.8,24.2,45,40,6,473.5,0.0,8.0,Thunderstorm,1,Spring,0
2025-03-12 18:00:00,New Delhi,32.4,33.4386186315829,44,21.2,1001.7,13.9,61,6,7,262.3,0.0,9.7,Sunny,1,Spring,0
2025-03-12 19:00:00,New Delhi,23.4,24.19643621619184,81,19.6,1015.0,18.7,261,59,4,0.0,0.0,7.0,Clear,0,Spring,0
2025-03-12 20:00:00,New Delhi,26.1,27.33948641582887,78,21.7,1009.0,14.5,60,12,11,0.0,0.0,9.4,Clear,0,Spring,0
2025-03-12 21:00:00,New Delhi,31.1,31.758683278254228,36,18.3,1018.5,23.3,299,47,4,0.0,0.0,7.7,Sunny,0,Spring,0
2025-03-12 22:00:00,New Delhi,33.2,33.62837463718521,94,32.0,1017.2,16.6,358,17,1,0.0,0.0,9.2,Cloudy,0,Spring,0
2025-03-12 23:00:00,New Delhi,30.9,32.15045804548014,50,20.9,998.0,10.3,226,47,10,0.0,0.0,7.7,Rain,0,Spring,0
2025-03-13 00:00:00,New Delhi,16.8,17.507694610583105,88,14.4,1002.0,15.8,333,71,11,0.0,0.0,6.5,Fog,0,Spring,0
2025-03-13 01:00:00,New Delhi,24.3,24.755046433150653,83,20.9,1012.1,15.0,259,83,5,0.0,0.0,5.8,Fog,0,Spring,0
2025-03-13 02:00:00,New Delhi,29.1,29.863735919274625,57,20.5,1009.7,12.3,68,69,9,0.0,0.0,6.5,Cloudy,0,Spring,0
2025-03-13 03:00:00,New Delhi,33.4,34.12430230326137,60,25.4,1011.8,15.5,322,3,11,0.0,0.0,9.8,Thunderstorm,0,Spring,0
2025-03-13 04:00:00,New Delhi,27.3,29.01569499971007,86,24.5,1017.2,8.6,4,85,2,0.0,0.0,5.8,Sunny,0,Spring,0
2025-03-13 05:00:00,New Delhi,32.0,32.35888939536674,66,25.2,1014.9,7.2,356,95,1,0.0,0.0,5.2,Sunny,0,Spring,0
2025-03-13 06:00:00,New Delhi,27.6,28.560493804899785,58,19.2,1011.6,22.1,318,93,7,345.6,0.0,5.3,Sunny,1,Spring,0
2025-03-13 07:00:00,New Delhi,32.3,32.7543412717151,57,23.7,1014.9,17.9,71,22,9,617.4,0.0,8.9,Clear,1,Spring,0
2025-03-13 08:00:00,New Delhi,20.9,21.548711998161988,67,14.3,1013.5,9.6,66,56,8,476.1,0.0,7.2,Thunderstorm,1,Spring,0
2025-03-13 09:00:00,New Delhi,27.8,28.734388658463224,59,19.6,1004.3,26.4,164,24,2,525.9,0.0,8.8,Clear,1,Spring,0
2025-03-13 10:00:00,New Delhi,31.1,32.06399668710729,66,24.3,1012.0,6.6,274,57,6,639.5,0.0,7.2,Clear,1,Spring,0
2025-03-13 11:00:00,New Delhi,25.9,26.347440782691347,54,16.7,1006.6,10.7,47,0,0,374.7,0.0,10.0,Fog,1,Spring,0
2025-03-13 12:00:00,New Delhi,19.7,20.563805220927637,45,8.7,1011.3,14.0,345,12,11,426.8,0.0,9.4,Cloudy,1,Spring,0
2025-03-13 13:00:00,New Delhi,26.5,27.894205052664713,58,18.1,1011.4,21.5,285,68,10,299.2,0.0,6.6,Fog,1,Spring,0
2025-03-13 14:00:00,New Delhi,28.7,29.35182414796739,86,25.9,1006.0,12.4,126,1,1,746.6,0.0,9.9,Fog,1,Spring,0
2025-03-13 15:00:00,New Delhi,26.6,28.35684597337966,93,25.2,1007.5,9.6,267,76,1,522.9,0.0,6.2,Rain,1,Spring,0
2025-03-13 16:00:00,New Delhi,27.7,28.828530429057125,84,24.5,1013.5,12.8,157,48,0,336.6,0.0,7.6,Clear,1,Spring,0
2025-03-13 17:00:00,New Delhi,32.4,34.16936069604582,64,25.2,1003.6,17.9,200,16,4,353.7,0.0,9.2,Fog,1,Spring,0
2025-03-13 18:00:00,New Delhi,23.3,23.66139349168706,72,17.7,1008.8,21.8,82,56,9,674.2,0.0,7.2,Fog,1,Spring,0
2025-03-13 19:00:00,New Delhi,21.8,21.7748601647601,58,13.4,1011.3,9.2,248,54,6,0.0,0.0,7.3,Fog,0,Spring,0
2025-03-13 20:00:00,New Delhi,30.6,32.520495528016255,79,26.4,1014.8,7.6,139,41,1,0.0,0.0,8.0,Rain,0,Spring,0
2025-03-13 21:00:00,New Delhi,31.3,32.67192889429631,83,27.9,1010.3,13.5,194,78,1,0.0,0.1,6.1,Cloudy,0,Spring,0
2025-03-13 22:00:00,New Delhi,23.5,24.360131837647188,75,18.5,1011.5,12.0,111,80,0,0.0,0.0,6.0,Rain,0,Spring,0
2025-03-13 23:00:00,New Delhi,24.9,25.647784209772503,68,18.5,1010.0,22.7,209,77,11,0.0,0.0,6.2,Cloudy,0,Spring,0
2025-03-14 00:00:00,New Delhi,29.3,29.79261219380377,43,17.9,1005.4,10.2,160,86,1,0.0,0.0,5.7,Rain,0,Spring,0
2025-03-14 01:00:00,New Delhi,32.5,33.232873014011794,94,31.3,1009.9,18.1,302,80,9,0.0,0.0,6.0,Cloudy,0,Spring,0
2025-03-14 02:00:00,New Delhi,22.5,24.23551840091893,43,11.1,1018.3,20.8,66,60,6,0.0,0.0,7.0,Fog,0,Spring,0
2025-03-14 03:00:00,New Delhi,25.3,26.43705090486403,67,18.7,1015.0,18.4,166,25,2,0.0,0.0,8.8,Sunny,0,Spring,0
2025-03-14 04:00:00,New Delhi,38.5,38.75690047012918,60,30.5,1004.5,24.8,73,40,0,0.0,0.0,8.0,Rain,0,Spring,0
2025-03-14 05:00:00,New Delhi,28.8,30.15727376553324,79,24.6,1005.8,11.6,294,27,5,0.0,0.0,8.7,Sunny,0,Spring,0
2025-03-14 06:00:00,New Delhi,25.0,27.370137045354664,58,16.6,1006.1,13.6,102,88,0,495.9,0.0,5.6,Cloudy,1,Spring,0
2025-03-14 07:00:00,New Delhi,31.2,32.5945584886662,76,26.4,1003.2,16.5,227,51,11,454.1,0.0,7.5,Cloudy,1,Spring,0
2025-03-14 08:00:00,New Delhi,28.0,28.01376732803605,84,24.8,1009.7,21.7,139,64,4,672.0,0.0,6.8,Clear,1,Spring,0
2025-03-14 09:00:00,New Delhi,27.2,27.23789791973004,83,23.8,1009.7,9.5,246,66,8,552.2,0.3,6.7,Sunny,1,Spring,0
2025-03-14 10:00:00,New Delhi,18.1,19.534295510499483,99,17.9,1005.1,8.8,242,29,2,363.2,0.0,8.6,Rain,1,Spring,0
2025-03-14 11:00:00,New Delhi,21.1,22.27268380251339,62,13.5,1011.2,8.3,331,25,3,430.3,0.0,8.8,Cloudy,1,Spring,0
2025-03-14 12:00:00,New Delhi,24.3,25.255078652409242,52,14.7,1008.7,18.4,68,42,8,137.4,0.0,7.9,Thunderstorm,1,Spring,0
2025-03-14 13:00:00,New Delhi,31.3,31.51230135194867,83,27.9,1004.7,19.1,227,75,4,218.8,0.0,6.2,Thunderstorm,1,Spring,0
2025-03-14 14:00:00,New Delhi,31.1,32.876307853840174,66,24.3,1009.6,17.9,72,8,1,315.5,0.0,9.6,Rain,1,Spring,0
2025-03-14 15:00:00,New Delhi,23.6,25.033466101622153,42,12.0,1011.7,16.8,289,25,10,488.4,0.0,8.8,Sunny,1,Spring,0
2025-03-14 16:00:00,New Delhi,24.4,25.735629966480438,45,13.4,1018.1,16.5,9,24,1,602.5,0.0,8.8,Cloudy,1,Spring,0
2025-03-14 17:00:00,New Delhi,28.8,29.280696883817395,81,25.0,1000.7,10.8,3,2,3,427.6,0.0,9.9,Clear,1,Spring,0
2025-03-14 18:00:00,New Delhi,28.0,28.762310530350746,70,22.0,1012.8,14.9,88,0,6,436.5,0.0,10.0,Cloudy,1,Spring,0
2025-03-14 19:00:00,New Delhi,24.2,25.400064320206035,58,15.8,1016.0,21.5,208,100,4,0.0,0.0,5.0,Cloudy,0,Spring,0
2025-03-14 20:00:00,New Delhi,31.4,32.01369734106427,74,26.2,1002.8,6.1,310,22,5,0.0,0.0,8.9,Sunny,0,Spring,0
2025-03-14 21:00:00,New Delhi,15.7,16.344321037346386,68,9.3,999.8,9.3,59,46,9,0.0,0.0,7.7,Thunderstorm,0,Spring,0
2025-03-14 22:00:00,New Delhi,20.2,20.922568009944314,59,12.0,1010.0,14.6,356,86,5,0.0,0.0,5.7,Sunny,0,Spring,0
2025-03-14 23:00:00,New Delhi,28.1,28.78220534218657,69,21.9,1012.3,25.2,49,22,1,0.0,0.0,8.9,Sunny,0,Spring,0
2025-03-15 00:00:00,New Delhi,34.7,34.971167395927964,82,31.1,1004.6,14.9,244,75,9,0.0,0.0,6.2,Clear,0,Spring,0
2025-03-15 01:00:00,New Delhi,22.3,23.020282144445705,59,14.1,1003.8,26.4,299,4,5,0.0,0.0,9.8,Clear,0,Spring,0
2025-03-15 02:00:00,New Delhi,28.3,29.42129968360473,58,19.9,1012.5,13.6,51,0,4,0.0,0.0,10.0,Rain,0,Spring,0
2025-03-15 03:00:00,New Delhi,27.2,28.692622811800405,47,16.6,1005.6,16.5,57,10,0,0.0,0.0,9.5,Clear,0,Spring,0
2025-03-15 04:00:00,New Delhi,33.7,33.89313643160498,79,29.5,1011.3,5.9,196,79,6,0.0,0.0,6.0,Clear,0,Spring,0
2025-03-15 05:00:00,New Delhi,32.8,33.363911099900214,63,25.4,1006.4,23.3,332,45,4,0.0,0.0,7.8,Cloudy,0,Spring,0
2025-03-15 06:00:00,New Delhi,28.5,29.688166703963372,82,24.9,1006.5,23.4,18,55,4,619.4,0.0,7.2,Fog,1,Spring,0
2025-03-15 07:00:00,New Delhi,26.2,27.192035509262336,75,21.2,1011.7,12.7,242,83,4,311.8,0.0,5.8,Cloudy,1,Spring,0
2025-03-15 08:00:00,New Delhi,26.5,28.387395792208547,54,17.3,1012.4,16.8,154,26,11,514.3,0.0,8.7,Thunderstorm,1,Spring,0
2025-03-15 09:00:00,New Delhi,31.2,33.06663012502689,56,22.4,1009.4,17.2,93,83,3,603.2,0.2,5.8,Sunny,1,Spring,0
2025-03-15 10:00:00,New Delhi,34.0,35.02456250673911,70,28.0,1001.4,14.1,273,85,6,551.6,0.0,5.8,Sunny,1,Spring,0
2025-03-15 11:00:00,New Delhi,26.0,26.13004084727564,74,20.8,1013.9,19.1,251,15,0,547.2,0.0,9.2,Clear,1,Spring,0
2025-03-15 12:00:00,New Delhi,36.3,36.31072950470549,92,34.7,1008.0,16.8,262,65,11,494.3,0.0,6.8,Fog,1,Spring,0
2025-03-15 13:00:00,New Delhi,28.6,30.719088973118268,67,22.0,1020.2,19.1,230,1,5,522.2,0.3,9.9,Thunderstorm,1,Spring,0
2025-03-15 14:00:00,New Delhi,26.1,27.158390560037592,69,19.9,1004.6,18.8,279,12,9,380.2,0.0,9.4,Fog,1,Spring,0
2025-03-15 15:00:00,New Delhi,28.4,29.382162157099902,66,21.6,1006.4,13.0,318,94,3,719.8,0.0,5.3,Sunny,1,Spring,0
2025-03-15 16:00:00,New Delhi,28.9,30.302650000225356,40,16.9,1007.0,15.0,239,29,0,555.2,0.0,8.6,Thunderstorm,1,Spring,0
2025-03-15 17:00:00,New Delhi,24.1,24.48536360126046,47,13.5,1015.5,17.6,59,43,9,447.0,0.0,7.8,Sunny,1,Spring,0
2025-03-15 18:00:00,New Delhi,23.4,25.351635424495342,52,13.8,1010.3,9.8,85,100,7,530.7,0.0,5.0,Rain,1,Spring,0
2025-03-15 19:00:00,New Delhi,26.8,26.6819958538407,81,23.0,1016.6,16.6,122,62,1,0.0,0.0,6.9,Fog,0,Spring,0
2025-03-15 20:00:00,New Delhi,30.3,31.27992856286262,43,18.9,1015.6,22.7,340,82,7,0.0,0.0,5.9,Fog,0,Spring,0
2025-03-15 21:00:00,New Delhi,20.8,22.152213756976785,70,14.8,1006.5,14.9,24,56,5,0.0,0.0,7.2,Fog,0,Spring,0
